301 0.758304318499
302 0.915000273559
303 0.770087137143
304 0.560990257318
305 0.278942945651
306 0.971213155415
307 0.723512939507
308 0.919720789148
310 0.786472491993
311 0.970201337961
312 0.852927865061
313 1.0
315 0.270238154427
316 0.878690728282
317 0.771760914325
318 0.592432998229
319 0.556419264628
320 0.333333333333
321 0.980516339481
323 0.871003257998
324 0.97079281128
325 0.326738590854
326 0.998670894327
328 0.898119267461
329 0.720945343688
330 0.781519275255
331 0.98711290078
332 0.235408913367
333 0.899962172004
334 0.946902429526
335 0.876530006238
336 1.0
337 0.685180750125
338 0.827173928227
339 0.833376743784
340 0.917993360897
341 0.970562264098
342 0.53037746564
343 0.324171070644
344 0.356207187108
345 0.557215885082
347 0.301029995664
348 0.906825037965
349 0.867957892997
350 0.833124486343
351 0.985378260768
352 0.932743761139
353 0.940490625702
354 0.6568919043
355 0.827212708956
357 0.953162367337
359 0.5
360 0.996761783258
361 0.812718568358
362 0.891242148313
363 0.755016094631
364 0.869208058786
365 0.978471549016
366 0.946380971065
367 0.555798346508
368 1.0
369 0.846097486858
370 0.338282111873
372 0.848711556171
373 0.880597821054
374 0.694669409091
375 0.90475906717
376 0.630929753571
377 0.83352927851
379 0.430676558073
380 0.543771309152
381 0.806573596383
382 0.820185356545
383 0.52861683481
384 0.732295649099
385 0.933861077093
386 0.378002100397
387 0.629146342532
388 0.545929756927
389 0.689244557402
390 0.941929727274
392 0.986831316218
393 0.907242493583
394 0.708761589292
395 0.571003744051
396 0.998543664672
397 0.45749452619
398 0.580279210852
399 0.45591920843
400 0.966315531741
402 0.765629813286
403 0.963935740595
404 0.529452064068
405 0.546953413887
406 0.844346980489
407 0.93005418657
408 0.836774836173
409 0.725046355253
410 0.988654549235
411 0.831502095104
412 0.848590758881
413 0.787925578356
414 0.852056085955
415 0.960863786659
416 0.783143246411
417 0.966482744686
418 0.91956373826
419 0.797722889545
420 0.985514435568
421 0.47270449693
422 0.825018508631
423 0.960413181741
424 0.428108449617
425 0.971020440249
426 0.513499556438
427 0.842080350648
428 0.791624321435
429 0.553886423441
430 0.899078997845
431 0.989420869265
433 0.563563726344
434 0.93633095532
435 0.636168827429
436 0.577519473776
437 0.23137821316
438 0.657067069392
439 0.278942945651
440 0.436125585769
441 0.935815080931
442 0.235408913367
443 0.767202524931
444 0.969293533417
445 0.960595871494
446 0.9114912384
447 0.904730881525
448 0.397808801206
449 0.468981932704
450 0.955393838156
601 0.709447202664
602 0.735899373539
603 0.718668729098
604 0.997514139693
605 0.321039877176
606 0.970632870303
607 0.59717527894
608 0.386852807235
609 0.943364898073
611 0.789140590155
612 0.757026178556
613 0.651525595454
614 0.650006286296
615 0.570240749233
616 0.767376675184
617 0.729714568857
618 0.421828465002
619 0.707936459535
620 0.630929753571
621 0.966930291792
622 0.446340193034
623 0.958698325991
624 0.585739143114
625 0.419564131165
626 0.406522178941
628 0.465819695675
629 0.505234132848
630 0.900500084898
631 0.519899908965
632 0.711498854004
633 0.822710194205
634 0.890509637189
635 0.964290424864
636 0.625972274207
637 0.734677298484
638 0.395646723602
639 0.843171212299
640 0.739215404604
641 0.587941663563
642 0.506091083878
643 0.66294878774
644 0.515697137689
645 0.964418049365
646 0.4904899433
647 0.961256503267
648 0.873701154067
649 1.0
650 0.512600206538
651 0.333333333333
652 0.875501559188
653 0.637157396226
654 0.959502087223
656 0.899283702197
657 0.95184478318
658 0.77018084016
659 0.87050054815
660 0.864240414351
661 0.856243686507
662 0.890277807138
663 0.861791440533
664 0.64661674483
665 0.786778895128
667 0.9056081027
668 0.850265426881
669 0.760187533432
670 0.518706398288
671 0.828843447018
673 0.788109017209
674 0.538170882271
675 0.859197231905
676 0.762108404757
677 0.978150607457
678 0.826645274388
679 0.967346215445
680 0.487429871947
681 0.802835495411
682 0.87718256556
683 0.733042658844
684 0.764138266697
685 0.831554629584
686 0.534201232851
687 0.678652176433
688 0.57804178523
689 0.446103400617
691 0.874879637432
692 0.671266723906
693 0.489106906385
694 0.947503902615
695 0.708673978284
696 0.889989224432
697 0.885822816024
698 0.877225154166
699 0.723727383319
700 0.48277968298
